"station_id","DISTANCE_TO_FLOOD"
"GR_14740",149761.164005276
"GR_14741",149559.05199769
"GR_14742",149383.29324465
"GR_14743",148744.143177545
"GR_14744",148706.809367532
"GR_14745",148648.743309406
"GR_14746",148617.38741315
"GR_14747",148612.792592103
"GR_14748",151975.230092529
"GR_14749",151749.358614125
"GR_14750",151549.396178143
"GR_14751",151375.445698383
"GR_14752",150604.386152571
"GR_14753",153738.183053331
"GR_14754",152601.848234985
"GR_14755",152596.366570066
"GR_14756",152616.958311806
"GR_14757",154587.964959908
"GR_14758",154607.784519877
"GR_14759",154653.321917764
"GR_14760",154724.556411936
"GR_14761",154821.452774834
"GR_14762",156599.01014494
"GR_14763",156643.461748765
"GR_14764",156713.284786324
"GR_14765",156808.445605308
"GR_14766",156838.949072066
"GR_14767",156774.854063841
"GR_14768",168539.204987706
"GR_14769",168530.354114154
"GR_14770",168545.109993018
"GR_14771",170522.348194746
