site,method,point,dt_placement,day,week,month,year,altitude,latitude,longitude,x,y,genus,total_all_aedes,total_aedes_aegypti,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,ndbi,ndmi,ndvi,ndwi,ndi_mission,ndi_acquisition,ndi_dates_diff,ndbi_std,ndmi_std,ndvi_std,ndwi_std,ndbi_mean,ndmi_mean,ndvi_mean,ndwi_mean,ndi_measures_mission,ndi_measures_acquisition,ndi_measures_dates_diff,lst_day,lst_day_mission,lst_day_acquisition,lst_day_diff,lst_night,lst_night_mission,lst_night_acquisition,lst_night_diff,lst_jan_day_mean,lst_feb_day_mean,lst_mar_day_mean,lst_apr_day_mean,lst_jan_night_mean,lst_feb_night_mean,lst_mar_night_mean,lst_apr_night_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1km,coast_mean_dist_1km,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km
Ehania-V1,double net trap,e-dnt-pc1,2016-12-05,1,49,12,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,65,65,,,,,,,,,,,,-0.144335612640917,0.144335612640917,0.479569892473118,-0.42083524552547,sentinel2_level1C_scene,2016-11-11,24,0.04624619668322,0.04624619668322,0.043440819627782,0.02695629577065,-0.089206739677032,0.089206739677032,0.421482077016682,-0.380616638974175,sentinel2_level1C_scene,2016-11-11,24,15109,modis,2016-12-03,2,14607,modis,2016-12-05,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,24.9,94.2,1265.7,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-12-05,1,49,12,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,68,68,,,,,,,,,,,,-0.144335612640917,0.144335612640917,0.479569892473118,-0.42083524552547,sentinel2_level1C_scene,2016-11-11,24,0.1045331023754,0.1045331023754,0.103811759779633,0.068407564479192,-0.149002700128374,0.149002700128374,0.485333462524904,-0.42154220413313,sentinel2_level1C_scene,2016-11-11,24,15109,modis,2016-12-03,2,14607,modis,2016-12-05,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,24.9,94.2,1265.7,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-12-05,1,49,12,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,54,54,,,,,,,,,,,,-0.180731618978631,0.180731618978631,0.20384047267356,-0.139063591893781,sentinel2_level1C_scene,2016-11-11,24,0.076552349379237,0.076552349379237,0.059896688154562,0.047742943447825,-0.241481211732852,0.241481211732852,0.30157250453529,-0.20577307742183,sentinel2_level1C_scene,2016-11-11,24,15090,modis,2016-12-05,0,14609,modis,2016-12-05,0,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,24.9,94.2,1265.7,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-12-05,1,49,12,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,63,63,,,,,,,,,,,,-0.258336681398152,0.258336681398152,0.601226993865031,-0.489655172413793,sentinel2_level1C_scene,2016-11-11,24,0.086320838807019,0.086320838807019,0.085438494091942,0.050061926967106,-0.159512486142024,0.159512486142024,0.501313001799039,-0.427533906396672,sentinel2_level1C_scene,2016-11-11,24,15035,modis,2016-12-05,0,14607,modis,2016-12-05,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,24.9,94.2,1265.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-12-06,2,49,12,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,54,54,,,,,,,,,,,,-0.144335612640917,0.144335612640917,0.479569892473118,-0.42083524552547,sentinel2_level1C_scene,2016-11-11,25,0.04624619668322,0.04624619668322,0.043440819627782,0.02695629577065,-0.089206739677032,0.089206739677032,0.421482077016682,-0.380616638974175,sentinel2_level1C_scene,2016-11-11,25,15109,modis,2016-12-03,3,14819,modis,2016-12-06,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,24.9,90,1265.7,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-12-06,2,49,12,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,59,59,,,,,,,,,,,,-0.144335612640917,0.144335612640917,0.479569892473118,-0.42083524552547,sentinel2_level1C_scene,2016-11-11,25,0.1045331023754,0.1045331023754,0.103811759779633,0.068407564479192,-0.149002700128374,0.149002700128374,0.485333462524904,-0.42154220413313,sentinel2_level1C_scene,2016-11-11,25,15109,modis,2016-12-03,3,14819,modis,2016-12-06,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,24.9,90,1265.7,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-12-06,2,49,12,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,54,54,,,,,,,,,,,,-0.180731618978631,0.180731618978631,0.20384047267356,-0.139063591893781,sentinel2_level1C_scene,2016-11-11,25,0.076552349379237,0.076552349379237,0.059896688154562,0.047742943447825,-0.241481211732852,0.241481211732852,0.30157250453529,-0.20577307742183,sentinel2_level1C_scene,2016-11-11,25,15090,modis,2016-12-05,1,14813,modis,2016-12-06,0,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,24.9,90,1265.7,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-12-06,2,49,12,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,65,65,,,,,,,,,,,,-0.258336681398152,0.258336681398152,0.601226993865031,-0.489655172413793,sentinel2_level1C_scene,2016-11-11,25,0.086320838807019,0.086320838807019,0.085438494091942,0.050061926967106,-0.159512486142024,0.159512486142024,0.501313001799039,-0.427533906396672,sentinel2_level1C_scene,2016-11-11,25,15035,modis,2016-12-05,1,14817,modis,2016-12-06,0,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,24.9,90,1265.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2016-12-07,3,49,12,2016,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,54,54,,,,,,,,,,,,-0.144335612640917,0.144335612640917,0.479569892473118,-0.42083524552547,sentinel2_level1C_scene,2016-11-11,26,0.04624619668322,0.04624619668322,0.043440819627782,0.02695629577065,-0.089206739677032,0.089206739677032,0.421482077016682,-0.380616638974175,sentinel2_level1C_scene,2016-11-11,26,15109,modis,2016-12-03,4,14819,modis,2016-12-06,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,24.9,90.1,1265.8,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2016-12-07,3,49,12,2016,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,92,85,,,,,,,,,,,,-0.144335612640917,0.144335612640917,0.479569892473118,-0.42083524552547,sentinel2_level1C_scene,2016-11-11,26,0.1045331023754,0.1045331023754,0.103811759779633,0.068407564479192,-0.149002700128374,0.149002700128374,0.485333462524904,-0.42154220413313,sentinel2_level1C_scene,2016-11-11,26,15109,modis,2016-12-03,4,14819,modis,2016-12-06,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,24.9,90.1,1265.8,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2016-12-07,3,49,12,2016,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,67,67,,,,,,,,,,,,-0.180731618978631,0.180731618978631,0.20384047267356,-0.139063591893781,sentinel2_level1C_scene,2016-11-11,26,0.076552349379237,0.076552349379237,0.059896688154562,0.047742943447825,-0.241481211732852,0.241481211732852,0.30157250453529,-0.20577307742183,sentinel2_level1C_scene,2016-11-11,26,15090,modis,2016-12-05,2,14813,modis,2016-12-06,1,15010,15152,,15153,14708.7647058824,14701.5555555556,14775.25,14788.375,24.9,90.1,1265.8,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2016-12-07,3,49,12,2016,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,67,67,,,,,,,,,,,,-0.258336681398152,0.258336681398152,0.601226993865031,-0.489655172413793,sentinel2_level1C_scene,2016-11-11,26,0.086320838807019,0.086320838807019,0.085438494091942,0.050061926967106,-0.159512486142024,0.159512486142024,0.501313001799039,-0.427533906396672,sentinel2_level1C_scene,2016-11-11,26,15035,modis,2016-12-05,2,14817,modis,2016-12-06,1,15034.6666666667,15167,,15149,14711.5882352941,14697.2222222222,14777.5,14788.5,24.9,90.1,1265.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2017-01-06,1,1,1,2017,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,22,22,,,,,,,,,,,,-0.104139433551198,0.104139433551198,0.229798592574618,-0.209546539379475,sentinel2_level1C_scene,2016-12-31,6,0.018277938558626,0.018277938558626,0.008154503239607,0.005553670329715,-0.082377657905076,0.082377657905076,0.21847641618028,-0.201611898711719,sentinel2_level1C_scene,2016-12-31,6,,,,,14700,modis,2017-01-06,0,15069.3333333333,15067,,,14744.2941176471,14785.75,14827,14727,,0.1,,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2017-01-06,1,1,1,2017,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,0,0,,,,,,,,,,,,-0.104139433551198,0.104139433551198,0.229798592574618,-0.209546539379475,sentinel2_level1C_scene,2016-12-31,6,0.018277938558626,0.018277938558626,0.008154503239607,0.005553670329715,-0.082377657905076,0.082377657905076,0.21847641618028,-0.201611898711719,sentinel2_level1C_scene,2016-12-31,6,,,,,14700,modis,2017-01-06,0,15069.3333333333,15067,,,14744.2941176471,14785.75,14827,14727,,0.1,,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2017-01-06,1,1,1,2017,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,28,28,,,,,,,,,,,,-0.051106972894682,0.051106972894682,0.236310537843758,-0.212410501193317,sentinel2_level1C_scene,2016-12-31,6,0.049434869398025,0.049434869398025,0.00110733453937,0.001946807131167,-0.100541842292707,0.100541842292707,0.237417872383128,-0.210463694062151,sentinel2_level1C_scene,2016-12-31,6,,,,,14696,modis,2017-01-06,0,15046.6666666667,15096.3333333333,,,14735.8235294118,14748.2,14810,14712.3333333333,,0.1,,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2017-01-06,1,1,1,2017,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,29,29,,,,,,,,,,,,-0.222196743866086,0.222196743866086,0.516358463726885,-0.41830761043108,sentinel2_level1C_scene,2016-12-11,26,0.023514761527657,0.023514761527657,0.01184046706439,0.005693729907576,-0.085710041163167,0.085710041163167,0.221450796328484,-0.202118630387924,sentinel2_level1C_scene,2016-12-31,6,,,,,14698,modis,2017-01-06,0,15047,15084,,15125,14742.0588235294,14750.2,14752.6666666667,14724.3333333333,,0.1,,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2017-01-07,2,1,1,2017,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,19,19,,,,,,,,,,,,-0.104139433551198,0.104139433551198,0.229798592574618,-0.209546539379475,sentinel2_level1C_scene,2016-12-31,7,0.018277938558626,0.018277938558626,0.008154503239607,0.005553670329715,-0.082377657905076,0.082377657905076,0.21847641618028,-0.201611898711719,sentinel2_level1C_scene,2016-12-31,7,,,,,14764,modis,2017-01-07,0,15069.3333333333,15067,,,14744.2941176471,14785.75,14827,14727,,0.1,,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2017-01-07,2,1,1,2017,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,0,0,,,,,,,,,,,,-0.104139433551198,0.104139433551198,0.229798592574618,-0.209546539379475,sentinel2_level1C_scene,2016-12-31,7,0.018277938558626,0.018277938558626,0.008154503239607,0.005553670329715,-0.082377657905076,0.082377657905076,0.21847641618028,-0.201611898711719,sentinel2_level1C_scene,2016-12-31,7,,,,,14764,modis,2017-01-07,0,15069.3333333333,15067,,,14744.2941176471,14785.75,14827,14727,,0.1,,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2017-01-07,2,1,1,2017,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,37,37,,,,,,,,,,,,-0.051106972894682,0.051106972894682,0.236310537843758,-0.212410501193317,sentinel2_level1C_scene,2016-12-31,7,0.049434869398025,0.049434869398025,0.00110733453937,0.001946807131167,-0.100541842292707,0.100541842292707,0.237417872383128,-0.210463694062151,sentinel2_level1C_scene,2016-12-31,7,,,,,14757,modis,2017-01-07,0,15046.6666666667,15096.3333333333,,,14735.8235294118,14748.2,14810,14712.3333333333,,0.1,,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2017-01-07,2,1,1,2017,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,11,11,,,,,,,,,,,,-0.222196743866086,0.222196743866086,0.516358463726885,-0.41830761043108,sentinel2_level1C_scene,2016-12-11,27,0.023514761527657,0.023514761527657,0.01184046706439,0.005693729907576,-0.085710041163167,0.085710041163167,0.221450796328484,-0.202118630387924,sentinel2_level1C_scene,2016-12-31,7,,,,,14763,modis,2017-01-07,0,15047,15084,,15125,14742.0588235294,14750.2,14752.6666666667,14724.3333333333,,0.1,,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-pc1,2017-01-08,3,1,1,2017,201,"N 05°17'15.5"" ","W 003°03'14.2"" ",-3.053944,5.287639,Aedes,15,15,,,,,,,,,,,,-0.104139433551198,0.104139433551198,0.229798592574618,-0.209546539379475,sentinel2_level1C_scene,2016-12-31,8,0.018277938558626,0.018277938558626,0.008154503239607,0.005553670329715,-0.082377657905076,0.082377657905076,0.21847641618028,-0.201611898711719,sentinel2_level1C_scene,2016-12-31,8,15144,modis,2017-01-08,0,14764,modis,2017-01-07,1,15069.3333333333,15067,,,14744.2941176471,14785.75,14827,14727,7.7,7.8,7.7,,,,,,,,,,,,
Ehania-V2,double net trap,e-dnt-pc2,2017-01-08,3,1,1,2017,287,"N 05°17'22.2"" ","W 003°03'05.4"" ",-3.0515,5.2895,Aedes,19,19,,,,,,,,,,,,-0.104139433551198,0.104139433551198,0.229798592574618,-0.209546539379475,sentinel2_level1C_scene,2016-12-31,8,0.018277938558626,0.018277938558626,0.008154503239607,0.005553670329715,-0.082377657905076,0.082377657905076,0.21847641618028,-0.201611898711719,sentinel2_level1C_scene,2016-12-31,8,15144,modis,2017-01-08,0,14764,modis,2017-01-07,1,15069.3333333333,15067,,,14744.2941176471,14785.75,14827,14727,7.7,7.8,7.7,,,,,,,,,,,,
Ehania-V3,double net trap,e-dnt-pc3,2017-01-08,3,1,1,2017,189,"N 05°16'37.9"" ","W 003°03'12.6"" ",-3.0535,5.277194,Aedes,21,20,,,,,,,,,,,,-0.051106972894682,0.051106972894682,0.236310537843758,-0.212410501193317,sentinel2_level1C_scene,2016-12-31,8,0.049434869398025,0.049434869398025,0.00110733453937,0.001946807131167,-0.100541842292707,0.100541842292707,0.237417872383128,-0.210463694062151,sentinel2_level1C_scene,2016-12-31,8,15140,modis,2017-01-08,0,14757,modis,2017-01-07,1,15046.6666666667,15096.3333333333,,,14735.8235294118,14748.2,14810,14712.3333333333,7.7,7.8,7.7,,,,,,,,,,,,
Ehania-V4,double net trap,e-dnt-pc4,2017-01-08,3,1,1,2017,148,"N 05°17'22.6"" ","W 003°03'34.7"" ",-3.059639,5.289611,Aedes,31,31,,,,,,,,,,,,-0.222196743866086,0.222196743866086,0.516358463726885,-0.41830761043108,sentinel2_level1C_scene,2016-12-11,28,0.023514761527657,0.023514761527657,0.01184046706439,0.005693729907576,-0.085710041163167,0.085710041163167,0.221450796328484,-0.202118630387924,sentinel2_level1C_scene,2016-12-31,8,15089,modis,2017-01-08,0,14763,modis,2017-01-07,1,15047,15084,,15125,14742.0588235294,14750.2,14752.6666666667,14724.3333333333,7.7,7.8,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-02-10,1,6,2,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,0,0,,,,,,,,,,,,0.012200844673862,-0.012200844673862,0.219936250362214,-0.200798630918426,sentinel2_level1C_scene,2016-01-26,15,0.103188665089916,0.103188665089916,0.054866124037589,0.027280355875905,-0.070067252879543,0.070067252879543,0.270043425711773,-0.23423833711021,sentinel2_level1C_scene,2016-01-26,15,15224,modis,2016-02-10,0,14780,modis,2016-02-09,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,,0.1,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-02-10,1,6,2,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,5,3,,,,,,,,,,,,0.054632867132867,-0.054632867132867,0.18878812860676,-0.183584131326949,sentinel2_level1C_scene,2016-01-26,15,0,0,0,0,-0.065130704474967,0.065130704474967,0.132626619552415,-0.125995316159251,sentinel2_level1C_scene,2016-02-05,5,15224,modis,2016-02-10,0,14789,modis,2016-02-09,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,,0.1,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-02-10,1,6,2,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,4,4,,,,,,,,,,,,0.053462666365892,-0.053462666365892,0.231220657276995,-0.204017216642755,sentinel2_level1C_scene,2016-01-26,15,0.054242946492212,0.054242946492212,0.043577681705502,0.03497992771088,-0.017908821458596,0.017908821458596,0.230606359960416,-0.198735914244983,sentinel2_level1C_scene,2016-01-26,15,15234,modis,2016-02-10,0,14785,modis,2016-02-09,1,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,,,8.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-02-10,1,6,2,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,2,2,,,,,,,,,,,,-0.15753781950965,0.15753781950965,0.318870728083209,-0.260437375745527,sentinel2_level1C_scene,2016-01-26,15,0.072448224663213,0.072448224663213,0.043143267591215,0.0257996747343,-0.142461180451992,0.142461180451992,0.301000920251489,-0.25025740431674,sentinel2_level1C_scene,2016-01-26,15,15220,modis,2016-02-10,0,14788,modis,2016-02-09,1,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,,0.1,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-02-11,2,6,2,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,1,1,,,,,,,,,,,,0.012200844673862,-0.012200844673862,0.219936250362214,-0.200798630918426,sentinel2_level1C_scene,2016-01-26,16,0.103188665089916,0.103188665089916,0.054866124037589,0.027280355875905,-0.070067252879543,0.070067252879543,0.270043425711773,-0.23423833711021,sentinel2_level1C_scene,2016-01-26,16,15224,modis,2016-02-10,1,14805,modis,2016-02-11,0,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,,0.1,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-02-11,2,6,2,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,2,2,,,,,,,,,,,,0.054632867132867,-0.054632867132867,0.18878812860676,-0.183584131326949,sentinel2_level1C_scene,2016-01-26,16,0,0,0,0,-0.065130704474967,0.065130704474967,0.132626619552415,-0.125995316159251,sentinel2_level1C_scene,2016-02-05,6,15224,modis,2016-02-10,1,14805,modis,2016-02-11,0,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,,0.1,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-02-11,2,6,2,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,0,0,,,,,,,,,,,,0.053462666365892,-0.053462666365892,0.231220657276995,-0.204017216642755,sentinel2_level1C_scene,2016-01-26,16,0.054242946492212,0.054242946492212,0.043577681705502,0.03497992771088,-0.017908821458596,0.017908821458596,0.230606359960416,-0.198735914244983,sentinel2_level1C_scene,2016-01-26,16,15234,modis,2016-02-10,1,14799,modis,2016-02-11,0,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,,,8.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-02-11,2,6,2,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,0,0,,,,,,,,,,,,-0.15753781950965,0.15753781950965,0.318870728083209,-0.260437375745527,sentinel2_level1C_scene,2016-01-26,16,0.072448224663213,0.072448224663213,0.043143267591215,0.0257996747343,-0.142461180451992,0.142461180451992,0.301000920251489,-0.25025740431674,sentinel2_level1C_scene,2016-01-26,16,15220,modis,2016-02-10,1,14815,modis,2016-02-11,0,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,,0.1,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-02-12,3,6,2,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,3,3,,,,,,,,,,,,0.012200844673862,-0.012200844673862,0.219936250362214,-0.200798630918426,sentinel2_level1C_scene,2016-01-26,17,0.103188665089916,0.103188665089916,0.054866124037589,0.027280355875905,-0.070067252879543,0.070067252879543,0.270043425711773,-0.23423833711021,sentinel2_level1C_scene,2016-01-26,17,15132,modis,2016-02-12,0,14805,modis,2016-02-11,1,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,,,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-02-12,3,6,2,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,2,2,,,,,,,,,,,,0.054632867132867,-0.054632867132867,0.18878812860676,-0.183584131326949,sentinel2_level1C_scene,2016-01-26,17,0,0,0,0,-0.065130704474967,0.065130704474967,0.132626619552415,-0.125995316159251,sentinel2_level1C_scene,2016-02-05,7,15186,modis,2016-02-12,0,14805,modis,2016-02-11,1,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,,,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-02-12,3,6,2,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,0,0,,,,,,,,,,,,0.053462666365892,-0.053462666365892,0.231220657276995,-0.204017216642755,sentinel2_level1C_scene,2016-01-26,17,0.054242946492212,0.054242946492212,0.043577681705502,0.03497992771088,-0.017908821458596,0.017908821458596,0.230606359960416,-0.198735914244983,sentinel2_level1C_scene,2016-01-26,17,15177,modis,2016-02-12,0,14799,modis,2016-02-11,1,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,,,8.2,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-02-12,3,6,2,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,2,2,,,,,,,,,,,,-0.15753781950965,0.15753781950965,0.318870728083209,-0.260437375745527,sentinel2_level1C_scene,2016-01-26,17,0.072448224663213,0.072448224663213,0.043143267591215,0.0257996747343,-0.142461180451992,0.142461180451992,0.301000920251489,-0.25025740431674,sentinel2_level1C_scene,2016-01-26,17,15088,modis,2016-02-12,0,14815,modis,2016-02-11,1,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,,,7.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-03-07,1,10,3,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,0,0,,,,,,,,,,,,0.030980666200792,-0.030980666200792,0.182154021028701,-0.166573191250701,sentinel2_level1C_scene,2016-02-15,21,0.120229637982465,0.120229637982465,0.050646792479788,0.044876106341776,-0.076405047291269,0.076405047291269,0.212416236987596,-0.172968686927652,sentinel2_level1C_scene,2016-02-15,21,,,,,14731,modis,2016-03-03,4,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,7.3,20.5,34.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr2,2016-03-07,1,10,3,2016,181,"N 05°17'54.7"" ","W 003°03'20.5"" ",-3.055694,5.298528,Aedes,3,3,,,,,,,,,,,,,,,,,,,0.020919951418272,0.020919951418272,0.035758703895607,0.02410143434675,-0.014689454305412,0.014689454305412,0.196771327254992,-0.178282272173214,sentinel2_level1C_scene,2016-02-15,21,,,,,14730,modis,2016-03-03,4,15031.75,15205,,,14722.125,14703.1111111111,14779.25,14791.5,7.3,20.5,34.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr3,2016-03-07,1,10,3,2016,179,"N 05°18'03.4"" ","W 003°03'31.2"" ",-3.058667,5.300944,Aedes,0,0,,,,,,,,,,,,,,,,,,,0.055831916721696,0.055831916721696,0.044012216625878,0.027154994639015,-0.050620133528417,0.050620133528417,0.203150603551952,-0.170068311941296,sentinel2_level1C_scene,2016-02-15,21,,,,,14725,modis,2016-03-03,4,15023.25,15205.5,,15178,14719.875,14707.2222222222,14725.2,14785,12.7,24.1,36.7,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr4,2016-03-07,1,10,3,2016,350,"N 05°17'21.0"" ","W 003°02'42.1"" ",-3.045028,5.289167,Aedes,3,3,,,,,,,,,,,,-0.15874253052741,0.15874253052741,0.31060828680576,-0.244766955065587,sentinel2_level1C_scene,2016-02-15,21,0.067985461709743,0.067985461709743,0.023340100280863,0.010386467893125,-0.155850074653393,0.155850074653393,0.308936801340555,-0.244824202898235,sentinel2_level1C_scene,2016-02-15,21,,,,,14731,modis,2016-03-03,4,14995.4,15154,,15164,14724.0625,14705.3333333333,14783.25,14790.25,7.3,20.5,34.8,,,,,,,,,,,,
Ehania-V1,double net trap,e-dnt-hr1,2016-03-08,2,10,3,2016,238,"N 05°17'04.7"" ","W 003°03'07.5"" ",-3.052083,5.284639,Aedes,0,0,,,,,,,,,,,,0.030980666200792,-0.030980666200792,0.182154021028701,-0.166573191250701,sentinel2_level1C_scene,2016-02-15,22,0.120229637982465,0.120229637982465,0.050646792479788,0.044876106341776,-0.076405047291269,0.076405047291269,0.212416236987596,-0.172968686927652,sentinel2_level1C_scene,2016-02-15,22,,,,,14731,modis,2016-03-03,5,15025.5,15178,,15149,14716.2352941176,14702.6666666667,14786,14790,7.2,26.2,40.5,,,,,,,,,,,,
