x,y
100.02078,13.624911
100.02078,13.642878
100.02078,13.660844
100.02078,13.678811
100.02078,13.696778
100.02078,13.714744
100.02078,13.732711
100.02078,13.750678
100.039231,13.517111
100.039231,13.535077
100.039231,13.553044
100.039231,13.571011
100.039231,13.588978
100.039231,13.606944
100.039231,13.624911
100.039231,13.642878
100.039231,13.660844
100.039231,13.678811
100.039231,13.696778
100.039231,13.750678
100.057681,13.624911
100.057681,13.642878
100.057681,13.660844
100.057681,13.678811
100.057681,13.696778
100.076132,13.678811
100.076132,13.696778
